,...1,GISJOIN,FIPS,ADI_NATRANK,ADI_STATERNK,STATE
3436,113618,G29018902152022,2.91892E+11,23,1,29
3437,113619,G29018902152023,2.91892E+11,46,2,29
3438,113620,G29018902152024,2.91892E+11,4,1,29
3439,113621,G29018902152311,2.91892E+11,20,1,29
3440,113622,G29018902152312,2.91892E+11,28,1,29
3441,113623,G29018902152321,2.91892E+11,23,1,29
3442,113624,G29018902152322,2.91892E+11,13,1,29
3443,113625,G29018902152323,2.91892E+11,15,1,29
3444,113626,G29018902152324,2.91892E+11,20,1,29
3445,113627,G29018902153011,2.91892E+11,14,1,29
3446,113628,G29018902153012,2.91892E+11,17,1,29
3447,113629,G29018902153021,2.91892E+11,3,1,29
3448,113630,G29018902153022,2.91892E+11,7,1,29
3449,113631,G29018902153023,2.91892E+11,9,1,29
3450,113632,G29018902153024,2.91892E+11,7,1,29
3451,113633,G29018902154001,2.91892E+11,5,1,29
3452,113634,G29018902154002,2.91892E+11,2,1,29
3453,113635,G29018902154003,2.91892E+11,9,1,29
3454,113636,G29018902154004,2.91892E+11,4,1,29
3455,113637,G29018902154005,2.91892E+11,1,1,29
3456,113638,G29018902155001,2.91892E+11,15,1,29
3457,113639,G29018902155002,2.91892E+11,13,1,29
3458,113640,G29018902155003,2.91892E+11,12,1,29
3459,113641,G29018902155004,2.91892E+11,9,1,29
3460,113642,G29018902156001,2.91892E+11,42,2,29
3461,113643,G29018902156002,2.91892E+11,47,3,29
3462,113644,G29018902156003,2.91892E+11,66,5,29
3463,113645,G29018902157001,2.91892E+11,87,8,29
3464,113646,G29018902157002,2.91892E+11,87,8,29
3465,113647,G29018902157003,2.91892E+11,82,7,29
3466,113648,G29018902157004,2.91892E+11,88,8,29
3467,113649,G29018902157005,2.91892E+11,76,7,29
3468,113650,G29018902157006,2.91892E+11,53,3,29
3469,113651,G29018902158001,2.91892E+11,26,1,29
3470,113652,G29018902158002,2.91892E+11,21,1,29
3471,113653,G29018902158003,2.91892E+11,29,1,29
3472,113654,G29018902158004,2.91892E+11,30,1,29
3473,113655,G29018902158005,2.91892E+11,20,1,29
3474,113656,G29018902158006,2.91892E+11,20,1,29
3475,113657,G29018902159001,2.91892E+11,84,8,29
3476,113658,G29018902159002,2.91892E+11,51,3,29
3477,113659,G29018902159003,2.91892E+11,83,8,29
3478,113660,G29018902159004,2.91892E+11,93,9,29
3479,113661,G29018902159005,2.91892E+11,58,4,29
3480,113662,G29018902159006,2.91892E+11,34,2,29
3481,113663,G29018902159007,2.91892E+11,63,5,29
3482,113664,G29018902160001,2.91892E+11,92,9,29
3483,113665,G29018902160002,2.91892E+11,83,8,29
3484,113666,G29018902161001,2.91892E+11,8,1,29
3485,113667,G29018902161002,2.91892E+11,49,3,29
3486,113668,G29018902161003,2.91892E+11,26,1,29
3487,113669,G29018902161004,2.91892E+11,13,1,29
3488,113670,G29018902162001,2.91892E+11,23,1,29
3489,113671,G29018902162002,2.91892E+11,11,1,29
3490,113672,G29018902162003,2.91892E+11,10,1,29
3491,113673,G29018902162004,2.91892E+11,12,1,29
3492,113674,G29018902162005,2.91892E+11,5,1,29
3493,113675,G29018902162006,2.91892E+11,27,1,29
3494,113676,G29018902162007,2.91892E+11,37,2,29
3495,113677,G29018902162008,2.91892E+11,15,1,29
3496,113678,G29018902163001,2.91892E+11,GQ,GQ,29
3497,113679,G29018902163002,2.91892E+11,14,1,29
3498,113680,G29018902163003,2.91892E+11,12,1,29
3499,113681,G29018902164001,2.91892E+11,4,1,29
3500,113682,G29018902164002,2.91892E+11,5,1,29
3501,113683,G29018902164003,2.91892E+11,3,1,29
3502,113684,G29018902164004,2.91892E+11,17,1,29
3503,113685,G29018902164005,2.91892E+11,21,1,29
3504,113686,G29018902165001,2.91892E+11,3,1,29
3505,113687,G29018902165002,2.91892E+11,5,1,29
3506,113688,G29018902165003,2.91892E+11,GQ,GQ,29
3507,113689,G29018902165004,2.91892E+11,11,1,29
3508,113690,G29018902166001,2.91892E+11,10,1,29
3509,113691,G29018902166002,2.91892E+11,12,1,29
3510,113692,G29018902166003,2.91892E+11,4,1,29
3511,113693,G29018902167001,2.91892E+11,27,1,29
3512,113694,G29018902167002,2.91892E+11,39,2,29
3513,113695,G29018902167003,2.91892E+11,45,2,29
3514,113696,G29018902167004,2.91892E+11,66,5,29
3515,113697,G29018902168001,2.91892E+11,52,3,29
3516,113698,G29018902168002,2.91892E+11,49,3,29
3517,113699,G29018902168003,2.91892E+11,38,2,29
3518,113700,G29018902169001,2.91892E+11,50,3,29
3519,113701,G29018902169002,2.91892E+11,64,5,29
3520,113702,G29018902170001,2.91892E+11,51,3,29
3521,113703,G29018902170002,2.91892E+11,41,2,29
3522,113704,G29018902170003,2.91892E+11,59,4,29
3523,113705,G29018902172001,2.91892E+11,84,8,29
3524,113706,G29018902172002,2.91892E+11,65,5,29
3525,113707,G29018902173001,2.91892E+11,34,2,29
3526,113708,G29018902173002,2.91892E+11,38,2,29
3527,113709,G29018902173003,2.91892E+11,40,2,29
3528,113710,G29018902174001,2.91892E+11,22,1,29
3529,113711,G29018902174002,2.91892E+11,58,4,29
3530,113712,G29018902174003,2.91892E+11,35,2,29
3531,113713,G29018902174004,2.91892E+11,19,1,29
3532,113714,G29018902175001,2.91892E+11,5,1,29
3533,113715,G29018902175002,2.91892E+11,2,1,29
3534,113716,G29018902175003,2.91892E+11,5,1,29
3535,113717,G29018902175004,2.91892E+11,11,1,29
3536,113718,G29018902175005,2.91892E+11,12,1,29
3537,113719,G29018902176001,2.91892E+11,7,1,29
3538,113720,G29018902176002,2.91892E+11,16,1,29
3539,113721,G29018902176003,2.91892E+11,6,1,29
3540,113722,G29018902176004,2.91892E+11,5,1,29
3541,113723,G29018902177011,2.91892E+11,5,1,29
3542,113724,G29018902177012,2.91892E+11,7,1,29
3543,113725,G29018902177013,2.91892E+11,3,1,29
3544,113726,G29018902177021,2.91892E+11,GQ,GQ,29
3545,113727,G29018902177022,2.91892E+11,14,1,29
3546,113728,G29018902177023,2.91892E+11,4,1,29
3547,113729,G29018902177024,2.91892E+11,25,1,29
3548,113730,G29018902177025,2.91892E+11,43,2,29
3549,113731,G29018902178021,2.91892E+11,24,1,29
3550,113732,G29018902178022,2.91892E+11,31,1,29
3551,113733,G29018902178023,2.91892E+11,27,1,29
3552,113734,G29018902178024,2.91892E+11,30,1,29
3553,113735,G29018902178061,2.91892E+11,47,3,29
3554,113736,G29018902178062,2.91892E+11,39,2,29
3555,113737,G29018902178063,2.91892E+11,48,3,29
3556,113738,G29018902178071,2.91892E+11,21,1,29
3557,113739,G29018902178072,2.91892E+11,27,1,29
3558,113740,G29018902178073,2.91892E+11,33,1,29
3559,113741,G29018902178074,2.91892E+11,41,2,29
3560,113742,G29018902178411,2.91892E+11,20,1,29
3561,113743,G29018902178412,2.91892E+11,20,1,29
3562,113744,G29018902178413,2.91892E+11,25,1,29
3563,113745,G29018902178421,2.91892E+11,17,1,29
3564,113746,G29018902178422,2.91892E+11,18,1,29
3565,113747,G29018902178423,2.91892E+11,9,1,29
3566,113748,G29018902178424,2.91892E+11,9,1,29
3567,113749,G29018902178511,2.91892E+11,18,1,29
3568,113750,G29018902178512,2.91892E+11,19,1,29
3569,113751,G29018902178521,2.91892E+11,20,1,29
3570,113752,G29018902178522,2.91892E+11,13,1,29
3571,113753,G29018902178523,2.91892E+11,22,1,29
3572,113754,G29018902179211,2.91892E+11,28,1,29
3573,113755,G29018902179212,2.91892E+11,11,1,29
3574,113756,G29018902179213,2.91892E+11,15,1,29
3575,113757,G29018902179231,2.91892E+11,57,4,29
3576,113758,G29018902179232,2.91892E+11,38,2,29
3577,113759,G29018902179233,2.91892E+11,15,1,29
3578,113760,G29018902179234,2.91892E+11,38,2,29
3579,113761,G29018902179311,2.91892E+11,57,4,29
3580,113762,G29018902179312,2.91892E+11,57,4,29
3581,113763,G29018902179313,2.91892E+11,39,2,29
3582,113764,G29018902179314,2.91892E+11,33,1,29
3583,113765,G29018902179321,2.91892E+11,28,1,29
3584,113766,G29018902179322,2.91892E+11,37,2,29
3585,113767,G29018902179411,2.91892E+11,43,2,29
3586,113768,G29018902179412,2.91892E+11,49,3,29
3587,113769,G29018902179413,2.91892E+11,42,2,29
3588,113770,G29018902179414,2.91892E+11,33,1,29
3589,113771,G29018902179421,2.91892E+11,33,1,29
3590,113772,G29018902179422,2.91892E+11,50,3,29
3591,113773,G29018902179431,2.91892E+11,27,1,29
3592,113774,G29018902179432,2.91892E+11,34,2,29
3593,113775,G29018902179433,2.91892E+11,65,5,29
3594,113776,G29018902179441,2.91892E+11,19,1,29
3595,113777,G29018902179442,2.91892E+11,33,1,29
3596,113778,G29018902179443,2.91892E+11,24,1,29
3597,113779,G29018902180031,2.91892E+11,18,1,29
3598,113780,G29018902180032,2.91892E+11,24,1,29
3599,113781,G29018902180033,2.91892E+11,34,2,29
3600,113782,G29018902180034,2.91892E+11,27,1,29
3601,113783,G29018902180111,2.91892E+11,41,2,29
3602,113784,G29018902180112,2.91892E+11,36,2,29
3603,113785,G29018902180113,2.91892E+11,21,1,29
3604,113786,G29018902180121,2.91892E+11,15,1,29
3605,113787,G29018902180122,2.91892E+11,11,1,29
3606,113788,G29018902180123,2.91892E+11,11,1,29
3607,113789,G29018902181021,2.91892E+11,67,5,29
3608,113790,G29018902181022,2.91892E+11,51,3,29
3609,113791,G29018902181031,2.91892E+11,77,7,29
3610,113792,G29018902181032,2.91892E+11,52,3,29
3611,113793,G29018902182011,2.91892E+11,24,1,29
3612,113794,G29018902182012,2.91892E+11,21,1,29
3613,113795,G29018902182013,2.91892E+11,44,2,29
3614,113796,G29018902183001,2.91892E+11,19,1,29
3615,113797,G29018902183002,2.91892E+11,34,2,29
3616,113798,G29018902183003,2.91892E+11,42,2,29
3617,113799,G29018902183004,2.91892E+11,33,1,29
3618,113800,G29018902183005,2.91892E+11,44,2,29
3619,113801,G29018902184011,2.91892E+11,12,1,29
3620,113802,G29018902184012,2.91892E+11,20,1,29
3621,113803,G29018902184013,2.91892E+11,35,2,29
3622,113804,G29018902184021,2.91892E+11,24,1,29
3623,113805,G29018902184022,2.91892E+11,21,1,29
3624,113806,G29018902184023,2.91892E+11,30,1,29
3625,113807,G29018902185001,2.91892E+11,31,1,29
3626,113808,G29018902185002,2.91892E+11,32,1,29
3627,113809,G29018902185003,2.91892E+11,11,1,29
3628,113810,G29018902185004,2.91892E+11,19,1,29
3629,113811,G29018902185005,2.91892E+11,17,1,29
3630,113812,G29018902186001,2.91892E+11,19,1,29
3631,113813,G29018902186002,2.91892E+11,63,5,29
3632,113814,G29018902188001,2.91892E+11,20,1,29
3633,113815,G29018902188002,2.91892E+11,13,1,29
3634,113816,G29018902188003,2.91892E+11,14,1,29
3635,113817,G29018902188004,2.91892E+11,19,1,29
3636,113818,G29018902188005,2.91892E+11,16,1,29
3637,113819,G29018902188006,2.91892E+11,8,1,29
3638,113820,G29018902189001,2.91892E+11,39,2,29
3639,113821,G29018902189002,2.91892E+11,48,3,29
3640,113822,G29018902189003,2.91892E+11,60,4,29
3641,113823,G29018902189004,2.91892E+11,42,2,29
3642,113824,G29018902189005,2.91892E+11,55,4,29
3643,113825,G29018902191001,2.91892E+11,22,1,29
3644,113826,G29018902191002,2.91892E+11,27,1,29
3645,113827,G29018902191003,2.91892E+11,26,1,29
3646,113828,G29018902191004,2.91892E+11,43,2,29
3647,113829,G29018902192001,2.91892E+11,17,1,29
3648,113830,G29018902192002,2.91892E+11,17,1,29
3649,113831,G29018902193001,2.91892E+11,30,1,29
3650,113832,G29018902193002,2.91892E+11,12,1,29
3651,113833,G29018902193003,2.91892E+11,19,1,29
3652,113834,G29018902194001,2.91892E+11,10,1,29
3653,113835,G29018902194002,2.91892E+11,10,1,29
3654,113836,G29018902194003,2.91892E+11,23,1,29
3655,113837,G29018902194004,2.91892E+11,22,1,29
3656,113838,G29018902194005,2.91892E+11,28,1,29
3657,113839,G29018902195001,2.91892E+11,20,1,29
3658,113840,G29018902195002,2.91892E+11,37,2,29
3659,113841,G29018902195003,2.91892E+11,26,1,29
3660,113842,G29018902195004,2.91892E+11,31,1,29
3661,113843,G29018902195005,2.91892E+11,35,2,29
3662,113844,G29018902195006,2.91892E+11,40,2,29
3663,113845,G29018902196001,2.91892E+11,43,2,29
3664,113846,G29018902196002,2.91892E+11,56,4,29
3665,113847,G29018902196003,2.91892E+11,44,2,29
3666,113848,G29018902196004,2.91892E+11,53,3,29
3667,113849,G29018902196005,2.91892E+11,50,3,29
3668,113850,G29018902196006,2.91892E+11,50,3,29
3669,113851,G29018902197001,2.91892E+11,64,5,29
3670,113852,G29018902197002,2.91892E+11,61,4,29
3671,113853,G29018902197003,2.91892E+11,54,3,29
3672,113854,G29018902197004,2.91892E+11,59,4,29
3673,113855,G29018902197005,2.91892E+11,61,4,29
3674,113856,G29018902198001,2.91892E+11,56,4,29
3675,113857,G29018902198002,2.91892E+11,78,7,29
3676,113858,G29018902198003,2.91892E+11,76,7,29
3677,113859,G29018902198004,2.91892E+11,65,5,29
3678,113860,G29018902198005,2.91892E+11,60,4,29
3679,113861,G29018902199001,2.91892E+11,63,5,29
3680,113862,G29018902199002,2.91892E+11,64,5,29
3681,113863,G29018902199003,2.91892E+11,76,7,29
3682,113864,G29018902199004,2.91892E+11,57,4,29
3683,113865,G29018902199005,2.91892E+11,68,5,29
3684,113866,G29018902199006,2.91892E+11,61,4,29
3685,113867,G29018902200011,2.91892E+11,67,5,29
3686,113868,G29018902200012,2.91892E+11,60,4,29
3687,113869,G29018902200013,2.91892E+11,66,5,29
3688,113870,G29018902200021,2.91892E+11,61,4,29
3689,113871,G29018902200022,2.91892E+11,62,4,29
3690,113872,G29018902200023,2.91892E+11,59,4,29
3691,113873,G29018902201001,2.91892E+11,77,7,29
3692,113874,G29018902201002,2.91892E+11,89,9,29
3693,113875,G29018902201003,2.91892E+11,71,6,29
3694,113876,G29018902201004,2.91892E+11,64,5,29
3695,113877,G29018902201005,2.91892E+11,67,5,29
3696,113878,G29018902201006,2.91892E+11,71,6,29
3697,113879,G29018902202001,2.91892E+11,89,9,29
3698,113880,G29018902202002,2.91892E+11,93,9,29
3699,113881,G29018902202003,2.91892E+11,80,7,29
3700,113882,G29018902202004,2.91892E+11,70,6,29
3701,113883,G29018902202005,2.91892E+11,86,8,29
3702,113884,G29018902203001,2.91892E+11,82,7,29
3703,113885,G29018902204311,2.91892E+11,82,7,29
3704,113886,G29018902204312,2.91892E+11,33,1,29
3705,113887,G29018902204313,2.91892E+11,50,3,29
3706,113888,G29018902204314,2.91892E+11,35,2,29
3707,113889,G29018902204315,2.91892E+11,54,3,29
3708,113890,G29018902204321,2.91892E+11,37,2,29
3709,113891,G29018902204322,2.91892E+11,30,1,29
3710,113892,G29018902204323,2.91892E+11,38,2,29
3711,113893,G29018902204411,2.91892E+11,58,4,29
3712,113894,G29018902204412,2.91892E+11,43,2,29
3713,113895,G29018902204413,2.91892E+11,45,2,29
3714,113896,G29018902204421,2.91892E+11,51,3,29
3715,113897,G29018902204422,2.91892E+11,47,3,29
3716,113898,G29018902204431,2.91892E+11,43,2,29
3717,113899,G29018902204432,2.91892E+11,53,3,29
3718,113900,G29018902204441,2.91892E+11,28,1,29
3719,113901,G29018902204442,2.91892E+11,24,1,29
3720,113902,G29018902204443,2.91892E+11,38,2,29
3721,113903,G29018902204451,2.91892E+11,15,1,29
3722,113904,G29018902204452,2.91892E+11,23,1,29
3723,113905,G29018902204453,2.91892E+11,45,2,29
3724,113906,G29018902204461,2.91892E+11,40,2,29
3725,113907,G29018902204462,2.91892E+11,35,2,29
3726,113908,G29018902205011,2.91892E+11,64,5,29
3727,113909,G29018902205012,2.91892E+11,74,6,29
3728,113910,G29018902205013,2.91892E+11,67,5,29
3729,113911,G29018902205014,2.91892E+11,75,6,29
3730,113912,G29018902205021,2.91892E+11,66,5,29
3731,113913,G29018902205022,2.91892E+11,63,5,29
3732,113914,G29018902205023,2.91892E+11,56,4,29
3733,113915,G29018902205024,2.91892E+11,59,4,29
3734,113916,G29018902205025,2.91892E+11,61,4,29
3735,113917,G29018902206011,2.91892E+11,58,4,29
3736,113918,G29018902206012,2.91892E+11,56,4,29
3737,113919,G29018902206013,2.91892E+11,41,2,29
3738,113920,G29018902206021,2.91892E+11,60,4,29
3739,113921,G29018902206022,2.91892E+11,66,5,29
3740,113922,G29018902206023,2.91892E+11,55,4,29
3741,113923,G29018902207011,2.91892E+11,46,2,29
3742,113924,G29018902207012,2.91892E+11,46,3,29
3743,113925,G29018902207021,2.91892E+11,42,2,29
3744,113926,G29018902207022,2.91892E+11,50,3,29
3745,113927,G29018902207023,2.91892E+11,64,5,29
3746,113928,G29018902207031,2.91892E+11,41,2,29
3747,113929,G29018902208011,2.91892E+11,72,6,29
3748,113930,G29018902208012,2.91892E+11,32,1,29
3749,113931,G29018902208013,2.91892E+11,43,2,29
3750,113932,G29018902208021,2.91892E+11,61,4,29
3751,113933,G29018902208022,2.91892E+11,38,2,29
3752,113934,G29018902208023,2.91892E+11,38,2,29
3753,113935,G29018902208024,2.91892E+11,50,3,29
3754,113936,G29018902208031,2.91892E+11,34,2,29
3755,113937,G29018902208032,2.91892E+11,25,1,29
3756,113938,G29018902208033,2.91892E+11,35,2,29
3757,113939,G29018902210001,2.91892E+11,73,6,29
3758,113940,G29018902210002,2.91892E+11,46,3,29
3759,113941,G29018902210003,2.91892E+11,54,3,29
3760,113942,G29018902210004,2.91892E+11,57,4,29
3761,113943,G29018902211001,2.91892E+11,17,1,29
3762,113944,G29018902212011,2.91892E+11,12,1,29
3763,113945,G29018902212012,2.91892E+11,10,1,29
3764,113946,G29018902212021,2.91892E+11,58,4,29
3765,113947,G29018902212022,2.91892E+11,31,1,29
3766,113948,G29018902212023,2.91892E+11,12,1,29
3767,113949,G29018902213011,2.91892E+11,46,3,29
3768,113950,G29018902213012,2.91892E+11,42,2,29
3769,113951,G29018902213013,2.91892E+11,41,2,29
3770,113952,G29018902213014,2.91892E+11,71,6,29
3771,113953,G29018902213021,2.91892E+11,40,2,29
3772,113954,G29018902213022,2.91892E+11,32,1,29
3773,113955,G29018902213023,2.91892E+11,48,3,29
3774,113956,G29018902213024,2.91892E+11,48,3,29
3775,113957,G29018902213321,2.91892E+11,48,3,29
3776,113958,G29018902213322,2.91892E+11,42,2,29
3777,113959,G29018902213351,2.91892E+11,38,2,29
3778,113960,G29018902213352,2.91892E+11,35,2,29
3779,113961,G29018902213353,2.91892E+11,28,1,29
3780,113962,G29018902213354,2.91892E+11,46,3,29
3781,113963,G29018902214211,2.91892E+11,21,1,29
3782,113964,G29018902214212,2.91892E+11,29,1,29
3783,113965,G29018902214213,2.91892E+11,46,3,29
3784,113966,G29018902214214,2.91892E+11,21,1,29
3785,113967,G29018902214221,2.91892E+11,47,3,29
3786,113968,G29018902214222,2.91892E+11,48,3,29
3787,113969,G29018902214223,2.91892E+11,25,1,29
3788,113970,G29018902214231,2.91892E+11,29,1,29
3789,113971,G29018902214232,2.91892E+11,37,2,29
3790,113972,G29018902214241,2.91892E+11,47,3,29
3791,113973,G29018902214242,2.91892E+11,25,1,29
3792,113974,G29018902215021,2.91892E+11,24,1,29
3793,113975,G29018902215022,2.91892E+11,36,2,29
3794,113976,G29018902215023,2.91892E+11,19,1,29
3795,113977,G29018902215031,2.91892E+11,GQ,GQ,29
3796,113978,G29018902215032,2.91892E+11,17,1,29
3797,113979,G29018902215033,2.91892E+11,43,2,29
3798,113980,G29018902215061,2.91892E+11,25,1,29
3799,113981,G29018902215062,2.91892E+11,22,1,29
3800,113982,G29018902216211,2.91892E+11,11,1,29
3801,113983,G29018902216212,2.91892E+11,14,1,29
3802,113984,G29018902216241,2.91892E+11,27,1,29
3803,113985,G29018902216242,2.91892E+11,17,1,29
3804,113986,G29018902216251,2.91892E+11,30,1,29
3805,113987,G29018902216252,2.91892E+11,16,1,29
3806,113988,G29018902216253,2.91892E+11,30,1,29
3807,113989,G29018902216254,2.91892E+11,24,1,29
3808,113990,G29018902216261,2.91892E+11,16,1,29
3809,113991,G29018902216262,2.91892E+11,10,1,29
3810,113992,G29018902216263,2.91892E+11,6,1,29
3811,113993,G29018902216271,2.91892E+11,5,1,29
3812,113994,G29018902216272,2.91892E+11,5,1,29
3813,113995,G29018902216273,2.91892E+11,8,1,29
3814,113996,G29018902216281,2.91892E+11,24,1,29
3815,113997,G29018902216282,2.91892E+11,25,1,29
3816,113998,G29018902216283,2.91892E+11,14,1,29
3817,113999,G29018902216291,2.91892E+11,5,1,29
3818,114000,G29018902216292,2.91892E+11,11,1,29
3819,114001,G29018902218001,2.91892E+11,99,10,29
3820,114002,G29018902218002,2.91892E+11,98,10,29
3821,114003,G29018902218003,2.91892E+11,93,9,29
3822,114004,G29018902219001,2.91892E+11,49,3,29
3823,114005,G29018902219002,2.91892E+11,45,2,29
3824,114006,G29018902219003,2.91892E+11,46,3,29
3825,114007,G29018902219004,2.91892E+11,24,1,29
3826,114008,G29018902220001,2.91892E+11,25,1,29
3827,114009,G29018902220002,2.91892E+11,25,1,29
3828,114010,G29018902221001,2.91892E+11,14,1,29
3829,114011,G29018902221002,2.91892E+11,18,1,29
3830,114012,G29018902221003,2.91892E+11,22,1,29
3831,114013,G29019500901001,2.91951E+11,82,7,29
3832,114014,G29019500901002,2.91951E+11,97,10,29
3833,114015,G29019500901003,2.91951E+11,90,9,29
3834,114016,G29019500901004,2.91951E+11,98,10,29
3835,114017,G29019500902001,2.91951E+11,71,6,29
3836,114018,G29019500902002,2.91951E+11,55,4,29
3837,114019,G29019500903001,2.91951E+11,96,10,29
3838,114020,G29019500903002,2.91951E+11,94,10,29
3839,114021,G29019500903003,2.91951E+11,84,8,29
3840,114022,G29019500904001,2.91951E+11,81,7,29
3841,114023,G29019500904002,2.91951E+11,96,10,29
3842,114024,G29019500904003,2.91951E+11,78,7,29
3843,114025,G29019500905001,2.91951E+11,50,3,29
3844,114026,G29019500905002,2.91951E+11,69,6,29
3845,114027,G29019500905003,2.91951E+11,GQ,GQ,29
3846,114028,G29019500906001,2.91951E+11,74,6,29
3847,114029,G29019500906002,2.91951E+11,83,8,29
3848,114030,G29019500906003,2.91951E+11,86,8,29
3849,114031,G29019500907001,2.91951E+11,80,7,29
3850,114032,G29019500907002,2.91951E+11,74,6,29
3851,114033,G29019500907003,2.91951E+11,90,9,29
3852,114034,G29019500908001,2.91951E+11,56,4,29
3853,114035,G29019500908002,2.91951E+11,59,4,29
3854,114036,G29019500908003,2.91951E+11,58,4,29
3855,114037,G29019704701001,2.91975E+11,88,8,29
3856,114038,G29019704701002,2.91975E+11,93,9,29
3857,114039,G29019704702001,2.91975E+11,87,8,29
3858,114040,G29019704702002,2.91975E+11,86,8,29
3859,114041,G29019704702003,2.91975E+11,95,10,29
3860,114042,G29019904801001,2.91995E+11,37,2,29
3861,114043,G29019904801002,2.91995E+11,41,2,29
3862,114044,G29019904801003,2.91995E+11,42,2,29
3863,114045,G29019904801004,2.91995E+11,76,7,29
3864,114046,G29019904802001,2.91995E+11,92,9,29
3865,114047,G29019904802002,2.91995E+11,93,9,29
3866,114048,G29019904802003,2.91995E+11,94,10,29
3867,114049,G29020107801001,2.92018E+11,86,8,29
3868,114050,G29020107801002,2.92018E+11,95,10,29
3869,114051,G29020107801003,2.92018E+11,86,8,29
3870,114052,G29020107802001,2.92018E+11,70,6,29
3871,114053,G29020107802002,2.92018E+11,85,8,29
3872,114054,G29020107802003,2.92018E+11,83,8,29
3873,114055,G29020107803001,2.92018E+11,81,7,29
3874,114056,G29020107803002,2.92018E+11,83,8,29
3875,114057,G29020107804001,2.92018E+11,82,7,29
3876,114058,G29020107804002,2.92018E+11,50,3,29
3877,114059,G29020107804003,2.92018E+11,69,6,29
3878,114060,G29020107806001,2.92018E+11,83,8,29
3879,114061,G29020107806002,2.92018E+11,88,8,29
3880,114062,G29020107806003,2.92018E+11,92,9,29
3881,114063,G29020107806004,2.92018E+11,86,8,29
3882,114064,G29020107807001,2.92018E+11,64,5,29
3883,114065,G29020107807002,2.92018E+11,92,9,29
3884,114066,G29020107807003,2.92018E+11,96,10,29
3885,114067,G29020107810001,2.92018E+11,92,9,29
3886,114068,G29020107810002,2.92018E+11,84,8,29
3887,114069,G29020107810003,2.92018E+11,51,3,29
3888,114070,G29020107811001,2.92018E+11,77,7,29
3889,114071,G29020107811002,2.92018E+11,46,3,29
3890,114072,G29020107811003,2.92018E+11,82,7,29
3891,114073,G29020107812001,2.92018E+11,61,4,29
3892,114074,G29020107812002,2.92018E+11,83,8,29
3893,114075,G29020107812003,2.92018E+11,100,10,29
3894,114076,G29020107812004,2.92018E+11,78,7,29
3895,114077,G29020107812005,2.92018E+11,97,10,29
3896,114078,G29020107812006,2.92018E+11,78,7,29
3897,114079,G29020107812007,2.92018E+11,74,6,29
3898,114080,G29020107812008,2.92018E+11,93,9,29
3899,114081,G29020107813001,2.92018E+11,49,3,29
3900,114082,G29020107813002,2.92018E+11,73,6,29
3901,114083,G29020107813003,2.92018E+11,73,6,29
3902,114084,G29020304701001,2.92035E+11,63,5,29
3903,114085,G29020304701002,2.92035E+11,64,5,29
3904,114086,G29020304701003,2.92035E+11,76,7,29
3905,114087,G29020304701004,2.92035E+11,84,8,29
3906,114088,G29020304702001,2.92035E+11,76,7,29
3907,114089,G29020304702002,2.92035E+11,95,10,29
3908,114090,G29020304702003,2.92035E+11,65,5,29
3909,114091,G29020304702004,2.92035E+11,98,10,29
3910,114092,G29020504501001,2.92055E+11,61,4,29
3911,114093,G29020504501002,2.92055E+11,93,9,29
3912,114094,G29020504502001,2.92055E+11,83,8,29
3913,114095,G29020504502002,2.92055E+11,93,9,29
3914,114096,G29020504502003,2.92055E+11,91,9,29
3915,114097,G29020504503001,2.92055E+11,89,9,29
3916,114098,G29020504503002,2.92055E+11,95,10,29
3917,114099,G29020704701001,2.92075E+11,96,10,29
3918,114100,G29020704701002,2.92075E+11,81,7,29
3919,114101,G29020704701003,2.92075E+11,90,9,29
3920,114102,G29020704701004,2.92075E+11,70,6,29
3921,114103,G29020704702001,2.92075E+11,62,4,29
3922,114104,G29020704702002,2.92075E+11,71,6,29
3923,114105,G29020704702003,2.92075E+11,92,9,29
3924,114106,G29020704702004,2.92075E+11,76,7,29
3925,114107,G29020704703001,2.92075E+11,62,4,29
3926,114108,G29020704703002,2.92075E+11,90,9,29
3927,114109,G29020704703003,2.92075E+11,88,8,29
3928,114110,G29020704704001,2.92075E+11,91,9,29
3929,114111,G29020704704002,2.92075E+11,87,8,29
3930,114112,G29020704704003,2.92075E+11,65,5,29
3931,114113,G29020704705001,2.92075E+11,97,10,29
3932,114114,G29020704705002,2.92075E+11,89,9,29
3933,114115,G29020704705003,2.92075E+11,97,10,29
3934,114116,G29020704706001,2.92075E+11,95,10,29
3935,114117,G29020704706002,2.92075E+11,59,4,29
3936,114118,G29020704706003,2.92075E+11,98,10,29
3937,114119,G29020704706004,2.92075E+11,79,7,29
3938,114120,G29020704707001,2.92075E+11,77,7,29
3939,114121,G29020704707002,2.92075E+11,98,10,29
3940,114122,G29020704707003,2.92075E+11,86,8,29
3941,114123,G29020704708001,2.92075E+11,66,5,29
3942,114124,G29020704708002,2.92075E+11,56,4,29
3943,114125,G29020900901001,2.92091E+11,78,7,29
3944,114126,G29020900901002,2.92091E+11,68,5,29
3945,114127,G29020900901003,2.92091E+11,62,4,29
3946,114128,G29020900901004,2.92091E+11,85,8,29
3947,114129,G29020900901005,2.92091E+11,40,2,29
3948,114130,G29020900901006,2.92091E+11,83,8,29
3949,114131,G29020900902001,2.92091E+11,53,3,29
3950,114132,G29020900902002,2.92091E+11,77,7,29
3951,114133,G29020900902003,2.92091E+11,51,3,29
